PRACTICE Benefit Corp||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||NYC K-12 Tutors for all Boroughs||192720.0||$22.00/hr - $26.00/hr||aekjfo;i||Manhattan, NY
REVOLT||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Digital Marketing Executive||aekjfo;i||REVOLT Media & TV creates and curates the best in hip-hop culture and engages youth in social conversation +IBM on-air, on-line, and on-demand. This unapologetically hip-hop, multi-platform network offers original and acquired programming for linear and digital platforms as well as live events and activations across the country.The Marketing Digital Executive is an accomplished digital marketing executive who is a creative marketer with a track record of creating transformational digital change through innovation which will spark organizational growth. In this role, you 'll go beyond digital strategy to partner with our sales leads, stakeholders and editorial leads on new and innovative ways to achieve multiple growth goals (traffic, audience diversification, revenue, engagement, and retention).What You+IBk-ll Do Bring imaginative and/or unconventional creative ideas that align with our Brand and will achieve marketing goals and objectives Conceive strategies that integrate all or many of our Brand's marketing channels into a single campaign Own, develop and execute a digital transformation strategy across the REVOLT ecosystem which will expand and grow our audiences while maintaining our Brand and editorial POV. Create a digital growth strategy to super-serve a digital-first audience In consultation with executive team, prepare market analysis and define expected ROI on all new initiatives Identify growth opportunities and potential partners which will continue to grow the digital business and drive revenue growth long term. Work with CPM&CTO on product strategy to identify and execute technologically advanced digital services and new products to launch on digital platforms and streaming services Leverage channels/initiatives and grow, build and drive audiences and viewership across our entire digital ecosystem Work closely with the Chief Brand Officer to assess current brand perceptions and provide recommendations for strengthening brand affinity with consumers Champion teamwork, innovation and process improvement; provide team with leadership, mentoring, guidance, and advocacy to ensure its success.Who You Are A creative person with strong imagination that can apply to conception of new ideas Track record of developing new marketing strategies that are innovative Expertise at a media outlet and insight in digital transformation, design and launch of new products and services across social and digital platforms and technologies Experience formulating strategic intiatives in audience development and on social media platforms that drive new revenue generation. Strategic thinker with ability to identify new revenue opportunities and create productive, long-term customer relationships. Support organizational goals through data-driven go to market strategies Proven people management experience and metrics-focused leadership Experience in product development, digital marketing strategy, audience development and digital content curation; technology integration experience a plus Analytics experience using tools like Google Analytics with meaningful experience and/or deep understanding of social platforms, SEO, email newsletters, partnerships, etc. Excellent written and verbal communication skills with the ability to tell stories that appeal, persuade, and influence our audience. Ability to pivot quickly, work under tight deadlines, and work collaboratively Understanding of local markets, customers, and competitors preferred. Ability to travel as needed.||aekjfo;i||New York, NY
8Greens||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Manager||70000.0||$70,000.00/yr - $80,000.00/yr||aekjfo;i||New York, NY
Ralph Lauren||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Analyst, Media & Digital Marketing Insights||70000.0||$70,000.00/yr - $85,000.00/yr||aekjfo;i||New York, NY
ASSOULINE||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Manager||100000.0||$100,000.00/yr - $110,000.00/yr||aekjfo;i||New York City Metropolitan Area
Revlon||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Manager, Marketing (Hair Color)||92000.0||$92,000.00/yr - $120,000.00/yr||aekjfo;i||New York, NY
Blue Signal Search||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Digital Marketing Manager||100000.0||$100,000.00/yr - $150,000.00/yr||aekjfo;i||New York City Metropolitan Area
aekjfo;i||aekjfco;i||aekjfo;i||aekjfo;i||aekjfo;i||aekjfo;i||aekjfo;i
Van Leeuwen Ice Cream||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media & PR Manager||70000.0||$70,000.00/yr - $95,000.00/yr||aekjfo;i||Brooklyn, NY
Van Leeuwen Ice Cream||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Director of Retail Marketing||140000.0||$140,000.00/yr - $170,000.00/yr||aekjfo;i||New York City Metropolitan Area
Brick Executive Search||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Manager||125000.0||$125,000.00/yr - $150,000.00/yr||aekjfo;i||New York City Metropolitan Area
Marc Jacobs||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||New York | Director, Social Media||160000.0||$160,000.00/yr - $185,000.00/yr||aekjfo;i||New York, NY
Lease & LaBau, Inc.||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Manager||100000.0||$100,000.00/yr - $150,000.00/yr||aekjfo;i||New York City Metropolitan Area
Sigma Partners||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Digital Marketing Manager||100000.0||$100,000.00/yr - $130,000.00/yr||aekjfo;i||Sayreville, NJ
Crawford Thomas Recruiting||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Manager||80000.0||$80,000.00/yr - $120,000.00/yr||aekjfo;i||Melville, NY
SBH Fashion||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media & Content Manager||aekjfo;i||Leah Halpern                    Leah Halpern                      Recruiter SBH Fashion||aekjfo;i||New York, NY
WunderLand Group||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Associate Brand Manager||306600.0||$35.00/hr - $39.00/hr||aekjfo;i||Parsippany, NJ
Great Many||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Director||aekjfo;i||Michael Pollak                    Michael Pollak                      Co-Founder, Co-CEO @ Great Many (formerly Co-Founder @ Heyday)||aekjfo;i||New York, NY
Clinique||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Assistant Manager, Product Marketing - Clinique||71000.0||$71,000.00/yr - $106,000.00/yr||aekjfo;i||New York, NY
Slice||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Manager, B2B Marketing||100000.0||$100,000.00/yr - $120,000.00/yr||aekjfo;i||New York, NY
For Good & Company||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Brand Experience Manager||94300.0||$94,300.00/yr - $117,900.00/yr||aekjfo;i||New York, NY
Teachers Federal Credit Union||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Corporate Social Media Manager||79416.85||$79,416.85/yr - $95,300.12/yr||aekjfo;i||Hauppauge, NY
Beauty by Imagination (BBI)||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Director, Brand Marketing||125000.0||$125,000.00/yr - $150,000.00/yr||aekjfo;i||New York, NY
Beauty by Imagination (BBI)||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Director, Brand Marketing||125000.0||$125,000.00/yr - $150,000.00/yr||aekjfo;i||New York, NY
MAC Cosmetics||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Manager, Social Media, MAC North America||82500.0||$82,500.00/yr - $135,500.00/yr||aekjfo;i||New York, NY
SharpHeads||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Manager||59000.0||$59,000.00/yr - $90,000.00/yr||aekjfo;i||New York, NY
Tonal||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Manager||130000.0||$130,000.00/yr - $150,000.00/yr||aekjfo;i||New York, NY
EMERGING BLUE||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Senior Marketing and Communications Manager||aekjfo;i||Job DescriptionSenior Marketing +- Communications Manager(New York City/ Full-time Hybrid)ResponsibilitiesAssist in planning/strategizing seasonal comprehensive marketing plans, programs, key product stories and timeline that aligns with each brand+IBk-s goals and visionWork closely with VP, Content and Marketing, to seek unique opportunities, partnerships, collaborations, and digital activations to generate brand exposure and support the business on all channels including wholesale, retail, e-comm, social, and digital. Analyze the market to identify opportunities for growthSupport VP, Content and Marketing, to plan out seasonal brand asset needs for each brand, prior to content creation (shoot)Assist in managing product development stories and launch strategies for each brand, seasonallySupport in the development of a marketing roadmap Assist in developing briefs +- SOW for internal teams and agencies for brand initiative needsSupport all marketing initiatives to build brand presence in the industry, with emphasis on mid-funnel marketing tactics and new customer acquisitionsHelp drive strategy +- execution across each distribution channel, understanding the nuances in consumer behavior for each partner and/or retailer. For example, build and grow relationships with wholesale accounts and update/deliver brand assets and needsWork closely with the integrated marketing team to align on new global product launches and messages Serve as a brand marketing specialist across the organization to outline brand business goals +- optimize towards efficiency and profitability Help in managing all external agencies and vendors. Starting from development of project scopes to deliveryAssist in the management of PR agency. Additional light pr responsibilities to follow Liaises with various internal teams (Social, Content, Ecomm, PR, Sales, Merchandising) & external partners will be key, dailyManage critical aspects of the online platform businesses to ensure clear and consistent brand messages as well as a seamless customer journey and user experience Project manage key initiatives with cross-functional teams in planning frameworks to ensure accountability for deliverables within scheduled timeframesCollaborative Partnership with Creative/Social/Pr/Ecomm/Sales/Merchants. Manage external agenciesProfessional Knowledge & Experience7 years of fashion/lifestyle DTC marketing experience, requiredMust be proactive and a self-starter. Own a project from start to finish. Strategic and hands-onStrong knowledge and experience of the category in NA marketExperience working cross-functionally Engaging verbal and written communication and relationship management capability Comfortable functioning as both a leader and doer Solid understanding of brand building, from top to bottom funnel tactics Salary: $90K-$110K||aekjfo;i||New York, NY
